review,stars
" 여러 번 다이어트를 해왔는데, 닭가슴살 +곤약밥 등 을 많이 먹다보니,전자렌지 조리 시간 5분도 부족한 출근 타임에는 항상 힘들었어요. 간혹 잦은 야근으로 끼니 때도 놓칠 때도 있고요. 좀 더 부담 없는 다이어트를 원해서 쉐이크를 구매했는데 만족스럽습니다.

보기만 해도 기분 좋아지는 핑크 디자인....
사은품으로는 퀄리티좋은 보틀..😘
동결건조했다는 딸기는 캐슈넛밀크랑 같이 먹으니 딸기우유맛이고요, 사실 3 4년 전에도 단백질드링크를 많이 먹었는데 초코에 비해 딸기맛은 좀 역했거든요. 그에 비해 역한 냄새도 인공적인 맛도 없어서 부담없습니다.
아, !


딱 한가지 아쉬운 점은 다이어트쉐이크다보니 체지방만을 효과적으로 감량하고 근육은 유지하려면 단백질이 좀 더 들어갔다면 어땠을까 해요. 8~9g만으로는 살짝 이 들더라구요! !",5
" 점점 무거워지는 몸을 새삼 느끼고는 진짜 이대로는 안되겠다싶어서 다이어트를 해보려는데 막상 식단을 하려고 하니까 저녁을 꾸준히 안먹을 수 있을까싶더라구요.그래서 그냥 대체식품으로 떼우자 생각하고 검색을 했는데 다른 쉐이크들은 가루뿐이라 씹는 맛이 있었으면 좋겠다...카카오닙스를 사서 넣어먹을까 생각하고있었는데 이게 딱 보여서 바로 주문했습니다.
유통기한은 23년까지 넉넉하구 통도 스푼도 쉐이커도 파손없이 배송 잘 왔습니다.
맛은 제ㅌㅣ등 초코맛 가루들 우유에 타먹는 맛!다른 거부감이 느껴지는 맛은 안나고 저에겐 딱 초코맛 그 자체만 느껴졌어요.그리고 간간히 씹히는 카카오닙스덕분에 액체도 바로 꿀꺽꿀꺽 넘기지 않고 씹어먹으니 뭔가 더 좋을거같은 느낌적인 느낌...확실히 포만감도 느껴져요.저는 카카오닙스 좋아해서 따로 사서 한스푼씩 더 넣어먹으려구요. 곡물맛은 어떨까 기대중입니다.
저녁으로 꾸준히 먹고 운동도 하면서 꼭 효과보고 다시 찾아왔으면 좋겠네용.
아 그리고 쉐이커에 미끄럽지않게 딱 !다른 통은 다 둥글둥글해서 미끄러운 경우도 있는데 미끄럽지도 않고 스프링도 있어서 가루끼리 뭉치지않고 잘 풀어져요!",5
 일단 저는 시험관을 준비하는사람입니다.1차실패후 실수로인하여2차도실패했는데 간호사선생님이 그런 내가 안쓰러웟는지 살포시 얘기해주시더라구요.2과에 환자분이 채취할때 1개채취댓고 그것도 공난포라해서 아주슬퍼했는데 2차채취때 난자수가 4나 나와서 담당의사샘도 놀라서 영양제잘챙겨드셧나바요~햇데요.근데 저희시험관하는분들은 원래 영양제엄청챙겨먹어요!! 근데 그분께서 여기 단백질쉐이크하나추가한것밖에없다하셧데요.그래서 저희담당간호사님도 그걸캡쳐해둿는데 저한테 얘기해주시더라구요.난자가하나두안나온분이 이거드시고 난자4개채취에 좋은소식까지있으셧다고요! 그래서 저두바로주문햇죠!! 사실 단백질쉐이크는 비린내가많이나서 제가잘못먹어요..근데 이건맛까지 좋네요!! 게다가 딸기씹히는식감까지있어서 배도부르고 다음차수까진 2주시간이남아서 !일석이조이죠!! 이식후에도 단백질섭취계속해줘야하는데 먹는걸로는한계가있으니 저는이식후에도 먹을꺼예요~ 한입먹고 !! 이기운그대로 임신까지된다면 이제품평생사랑할꺼예요!!!,5
" 다이어트 성공 하고..
지난 시월 중순에 교통사고가 나서
살이찔줄 알았은데
입맛이 없어서 밥을 거의 못먹는 지경에 이르러
쉐이크를 먹었는데
포만감이 든든 한걸까요?

곡물맛 먹는 중인데
..
아직 딸기랑 말차는 안 뜯어 봤는데
너무 기대되요

이제껏 다이어트 쉐이크를 먹으면서 이렇게
맛이 있었던 적이 없었는데
막 주위사람들 먹여주고 ㅋㅋㅋ 사라고 해요
(물론 다이어트 한다는 사람들에게만)

지금은 깁스도 다 제거 한 상태지만
아직도 잘 못 걷고 팔도 자유로 못 써서
운동을 병행하진 못했어요
하지만 유지중입니다

167에 63이었는데
여름에 구매후 3주만에 56-57 달성하고
이제껏 유지 중이네요
55이하가 목표이긴 했는데
재활이 끝나면 운동을 병행해서 다시한번
다이어트 시작 하려구 합니다
일단 핑크라서 너무 귀엽고
❤️❤️
단종 시키지 말고 시즌 별로 다 팔아주세요

있는거 다 먹으면
솔티드 카라멜 주뭉할 예정이에요",5
" 진짜 딱 한달 됬어요
제 원래 몸무게가 52키로였는데 ㅠㅠ 코로나 때문에 일 집 야식을 먹으니 진짜 몸무게가 훅쪄버럈었어요
이 기회에 처음으로 단백질 쉐이크를 사게 됬는데
진짜 살빼자 다짐을 하고 일 특성상 식사시간이 일정하지 않고 하루 한끼도 못먹을 때가 있어요
한주는 점심 먹고 6시에 딱 단백질 쉐이크를 먹고
한주는 두유에계란두개 6시에 계란 한개에 단백질 쉐이크를 먹고
시간이 없어 밥못먹을때 단백질 쉐이크만 마샸어요
그리고 운동은 쉬는날 일주일에 두번 3시간씩 유산소 운동을 하고 나머지는 걷기 집올라갈때 계단으로 올라가기만 했어요
하 이렇게해서 5키로
이제는 6시에 단백질 쉐이크 안먹고 밥먹으면 살찔거 같은 불안감만 들어서
꼭 저녁은 단백질 쉐이크를 먹게 되더라구요
신기하게도 포만감 있어요
딱 3시간 정도
그래서 제가 6시에 딱 먹는거에요!
안그랬으면 늦게 먹고 그랬을거 같아요 덕분에 한달사이에 5키로 뺄수 있었어요! 지금도 열심히 해서 제 목표는 48키로 미용몸무게랍니다
처음에는 훅훅 빠지다가 지금은 0.3-0.5키로 왔다갔다하면서 빠쟈요 운동을 더 열심히 같이하면서 해야겠어요
여러분 단백질쉐이크로 소식하시고 살뺍시다
아 맛은
저는 초코우유를 즐겨먹지만
리뷰에 딸기랑 곡물이 맛있다고 해서 그렇게 두개시켰는데
저는 우유 무지방으로 해서 먹었는데
음..
우리 모두 다같이 살뺍시다!!!",5
" 솔직히 전 쉐이크는 다단계회사껀 다 먹어봤구요.
국산것도 먹어봤고 살빼고,조절도 해봤는데
맛이 다 그냥 그렇거든요...
근데 이건 맛있어요 베이비~~소리가 저절로 나옵니다.
사서 드세요.근데 배고파도 마시고 물마니 드세요.
뭐든 다이어트한다고 먹고 또먹으면 찝니다.
물만 먹어도 찌는건 없어요.
붓는건 있겠지만..어쨋든 내가 뭘먹고 마셨는가
기록하면 답 나옵니다.너무안먹어도 요요오니까
간식으로 구운계란 한알이나 아몬드,단백질초코볼,바 로 군것질 요기 달래시고 운동은 몸매 다듬기라고 생각하세용.빠져요 분명..저는 12키로빼고 정상체중서 0.1도 한달동안 안빠지는 정체기에도 버티기했고
하루는 탄수 조금에 소고기 폭식하고나서
바로 0.3 이상빠지더니 1키로 빼는데 2주걸리더라고여.여자니까 생리기간 전은 안빠지구요.
여튼 몸속이기도 한번씩 필요합니다
치팅이랍시고 몰아드시는 버릇은 폭식증 만드시니
적당히 조금더 먹는다고 생각하세요,혹은 못먹던 음식 맛보는 날이라고 생각하시고 양조절하시규요!
여튼 쉐이크베이비는 사랑이야요.",5
" 벌써 헬로 잇츠 쉐이크를 먹기 시작한지 한달 일주일이 지나가고 있네요 .
인스타에서 계속 눈여겨 보다가 반신반의한 마음으로 구입했는데 구입하고 난 후에도 설마하는 마음이 컸어요

* 맛 : 먹기전엔 단백질 쉐이크라고 해서 거부감이 들었어요 오히려 살찌는건 아닌지 걱정도 되었구요
. 입이 짧아 냄새가 나거나 맛이없으면 먹지 않는데 헬로 잇츠 쉐이크는 그렇지 않았어요 . 딸기앙 곡물맛 둘다 괜찮았고 식사대용으로 먹기에도 포만감이 좋았어요. 처음엔 효과가 없나 했는데 아침 저녁으로 쉐이크 먹고 점심엔 일반식 , 하루 30분 정도 유산소 운동을 일주일에 5회 정도 했더니 5-6키로 정도 감량했어요 . 앞으로도 챙겨먹을 예정이예요 .

*운동량 : 센터를 등록하거나 하지는 못하고 집에서 홈트로 했어요 . 일주일에 2-3회는 근력운동 20분 -30분 하고 5회 정도는 유산소운동 병행했어요 . 유산소는 30분 ~1시간정도 했어요

헬로 잇츠 베이비 쉐이크를 먹으면서 조절을 해서 그런지 점차 몸무게가 빠지면서 옷이 커지더라구요. 지난주에 입었던 옷이 이번주에 입었을 때 느낌이 다른것을 보니 어머니 세상에 이건 신세계라는 생각이 들더라구요

여름 대비해서 다이어트 들어갈려고 한건데 주변에서 요새 뭐 특별한거 하냐고 다들 물어봐요
결혼 할 때 다이어트 한 것 보다 더 극적인 반응 같아요
결혼 전 입었던 옷들도 꺼내서 입어보고 아이 낳도 나서는 전시용으로 걸어 놓기만 했던

옷 입을 때마다 외출 자체도 꺼려지던 제가 외출이 즐거워 지더라구요

먹었어요
일반 두유랑 타먹을 때도 맛있고 우유랑도 훌륭하지만 칼로리 대비했을 때믄 아몬드브리즈랑 타먹는게 낫더라구요
타먹었을 때 .

단점을 꼽자면 숟가락이요 ㅠㅠㅠ 쏙안들어가서 후비고 파서 넣어야지 겨우 들어가거나 따로 보관을 해야 겠더라구요 물론 어느정도 먹고 난 다음에는 괜찮운데 초반에는 숟가락이 안들어가서 따로 보관했더니 숟가락을 계속 찾아다니게 되더라구요 . 그리고 요 .
쉐이크가 다 비슷하기는 하지만 조금만 더 잘 녹았으면 하더라구요 .

한달동안 함께한 헬로 잇츠 베이비 쉐이크.
.
추천추천 완전 추천이예요",5
" 진짜맛있네요!!
먹어봤던 단백질쉐이크중 단연 최고에요
맨날 작심삼일하는 사람인데
이번엔 잘할수있을것같아요!!
저녁또는 아침에 한끼는 이걸로 대체하는데
진짜 포만감오래가고 배가별로 안고픈게 신기할정도입니다.
심지어 구매하면 같이 사은품으로주는 텀블러통도 예쁘네요!
제가 구매한 딸기맛은 딸기우유맛이고 곡물맛은 미숫가루맛입니다.
안에 딸기건조된거들어있고 곡물맛도 프레이크같은게 들어있는데 씹어먹게되니까 포만감이 더 생기는듯 하네요!!
출산후 10키로넘게쪄서 다이어트가 필수였는데 성공할수있을것같은 자신감이듭니다

지금3일째 먹는중인데 역시 식이가 90프로인가봅니다. 2키로넘게빠졌어요
물도꾸준히 많이 마시려고 노력중이고 화장실도 자주가서그런지 몸이한결 가볍네요
열심히 먹어보고 한달후기 남기러 올게요!!
다먹어보고 다른맛도 구매해야겠네요!!

꿀팁은 분유통처럼 저렇게 입구포장지 반만뜯으면 스푼넣고 깎아서 정량으로 용량조절이 가능합니다!

진심 저같은 작심삼일 아가리어터들에게
추천합니다!!! 👍 👍 👍",5
" 다이어트(극단적 단식) 중 몸이 안좋아져서 단백질 섭취중인 사람입니다.
양약의 도움으로 식욕억제가 되어 정말 3일동안 두끼 만 먹더니 살이 옴청 빠지더라고요. 그런데 왠걸. . 몸이 안좋아지더니 병원에 가서 빈혈과 입안에 병으로 약을 처방받았습니다.
*병원에서 단백질 많이 먹으세요! 라고 했지만 입맛은 아직도 없고 먹고 싶은 의욕이 없는 상태로 저는 고기를 먹을 수가 없더라고요. 그런데 우연히 네이버 광고에서 쉐이크베이비를 보고 (그냥 한번 먹어보자) 하고 산 '곡물맛'이 너무 맛있는거에요! 그리고 술술 들어가고! 입어들어가는것도 귀찮은데 쉐이크는 먹기도 편하고 먹고나서 든든하고 !!!
ㅠㅡㅠ 월급 받자마자 쉐이크 4통 샀습니다!
새로 .
(곡물 우유300넣어 달달했는데 콘플레이크는 우유300이면 담백하게 먹을수 있어요)
~ 술술 들어갑니다~
*베이비쉐이크가 나를 살리내요.*
요즘 아침에 철분제 먹고 쉐이크 한잔. 점심에 닭가슴살과 샐러드. 저녁에 쉐이크 한잔 이렇게 먹고 있어요. 역쉬 먼가를 먹으니 사람이 기운이 도내요.
다이어트 너무 극단적 단식하지마세요. 몸 버려요 ㅠㅡㅠ
저 머리카락도 전보다 많이 빠지는데 설마 탈모는 아니겠죠? ㅠㅠ",5
" 임신과 출산으로 36kg이나 살이 쪄버린 10개월된 아기엄마에요
(진짜 내인생 최대의 몸무게!우와 대단하쥬?)
코로나 때문에 나가지는 못하고 집에만 있으니 살이 더 쪄버렸네요 살찐건 알겠는데 걱정만 할 뿐 평생 다이어트라는걸 해본적이 없으니 어떤 방법으로 빼야할지도 모르고 ...
제 하루일과는 먹고 걱정하고 먹고 걱정하고..
그러던 중!! 인스타에서 다이어트 첼런지가 있다는 소식에 아! 쉐이크 다이어트가 있구나!깨닫고? 즐거운 마음으로 참여하게 되었습니다.
벌써 한달이 되어서 후기를 남기네요ㅎㅎ

1.맛
맛은 초코랑 곡물로 주문했어요. 다이어트 되는거 맞아?하고 의심했지만 맛있어도 다이어트 성공하더라구요^^
요 ~^^
딸기맛도 궁금한데 다 먹으면 딸기도 구매해서 먹어보겠습니다~~
저는 무지방 우유랑 함께 먹었구요 가끔 물이랑도 먹었지만 흠... ㅎ
먹고나면 포만감이 있어서 배고프다 라는 느낌은 없었어요^^ 그렇기 때문에 다이어트하는 동안 폭식하지는 않았습니다.

2.체중감량
아침 저녁으로 쉐이크 먹고 점심은 일반식 소식했습니다.
아기가 아직 어려서 아기 보느라 한시간씩 운동은 절대 못해요ㅜ ㅋㅋ 짬나는 시간마다 20분씩 홈트한게 다에요~~ 제생일 남편생일 친구생일...7월달에 다 몰려있어서 생일날 고칼로리 먹긴했는데 먹고 난 다음날 쉐이크로 식이 조절해주니 살은 안찌더라구요(기특한 쉐이크입니다^^)

3.소감 및 추천
제가 운동을 열심히 하거나 쉐이크만 먹어서 극단적인 다이어트한건 절대 아니에요
운동도 잘 못했고 고칼로리 먹는날도 있었지만 쉐이크베이비가 식이조절 도와줘서 살 찌지않고 오히려 감량 했습니다
다이어트에 다자도 몰랐는데 이번기회를 통해서 다이어트에 대한 자신감도 붙었고 어떻게 하는건지 배웠습니다.
8월달에는 좀 더 노력해서 본래의 제 모습으로
가보렵니다~
! ^^",5
" 🫶너에게 홀릭이야 헬로잇츠 쉐이크
That that〰️〰️ I like that💓💓

저는 완전히 저녁식사 대용으로 먹을 생각이어서 초코맛이랑 곡물맛을! 딸기맛도 있는데 아주아주 인기가 많나봐요. 지금은 아닌데요. 제가 살 땐 딸기맛이 동났었어요. 딸기맛 평이 엄청 좋아서 아쉬웠지만.. 우선은 초코맛, 곡물맛으로도 충분하니깐! 짜잔! ㅋ 패키지에 왜 눈길이 갔는지 짐작이 되시나요? 아직도 제가 핑크홀릭중인데요. 쉐이크베이비 패키지가 핑크핑크였어요. 그렇다고 무조건 패키지때문은 아니었구요. 선택한 이유는 아래쪽에 아주 상세히 써볼거에요.

단백질 쉐이크를 10년전쯤 다이어트를 처음 시작했을때 언니가 주문해준 타사 쉐이크를 먹은적이있어요...윽 지금 생각해도 정말 너무 눈감고 코도 막고 힘들게 먹었던 기억이나네요...
그 특유의 단백질맛? 향? 느끼함...그게 너무 강해서 그 이후로는 단백질쉐이크는 먹을 엄두를 내지 못했어요..😤
그게 바로 쉐이크베이비 초코맛이였어요
친구가 먹고있는데 먹어보라는말에... 반신반의로 주문을해봤어요
리뷰를 보니까 맛도 다양하고 사람들도 다 맛있다고하기에 주문을 했는데 진짜 찐리뷰〰️〰️〰️👍🏻


완전 초코우유맛!!! 매일매일 먹어도 질리지않을것같아요^^ 놀라고 배불러서 놀라요😀

저는 운동 다녀와서 저녁대용!
저녁 다이어트 식단으로 아몬드브리즈에 쉐이크베이비 섞어 마시는데 사실 운동을 거의 매일 두시간 반 정도 해주고있어서 저녁에 쉐이크만 먹으면 밤 11시, 12시만 되면 허기가 많이지고 아침에 일어나면 저혈압때문에 어지러워서 바나나 한개를 같이 먹어주고 있어요!!!ㅠㅠ

계량스푼 한컵에 30cc (15g)이더라구요 보니까

♦️HOW TO♦️

우유 180~200ml에 쉐이크 분말 2스푼(60cc/30g) 넣어주시고
쉐킷쉐킷 잘 흔들어 마시면 끝 !

진짜 원래 굶어서 빼려고 했는데 이게 움직임도 없다 보니 기초대사량 자체가 너무 낮아져서 안먹는다고 안빠지더라구요...
오히려 조금씩 먹어주면서 식단조절을 하는게 더 도움이 된다는 말을 듣고 아침밥도 이걸로 먹으려고해요 그런데 이거 진짜 리얼인데 이거 때문인지는 모르겠지만 최근 3~4kg 정도 빠진 것 같아요!!!!

🍉쉐이크베이비는 4종의 단백질과 9종의 아미노산 그리고 11종의 비타민&미네랄 외에도 다양한 영양소가 첨가되어있어요

🍉1회 제공량(30g)당 우유 200ml와 함께 섭취하면 240kcal 라 하니 부담없는 한끼 식사대용으로 든든한 한끼 가능이요

무엇보다 어디서나 간편하게 먹을수있단 점이 좋은것같아서 아침대용, 외출시에도 챙겨다닐려구요💓
다이어트 모두 건강하고 든든하게 해요💚💚",5
" 옵션-말차맛+콘플레이트맛40g

맛☀️
원래 저는 어디카페를 가도 말차음료에 말차디저트를 주문 할 정도로 말차를 좋아 해요
그런데 리뷰들을 보니까 말차를 추천하시는 분들이 많더라구요 그래서 구매해봤습니다
무가당 두유190ml에 타 먹는 기준으로 걸죽한 느낌은 덜 하지만

포만감☀️
원래도 음식을 워낙 좋아하는데 고작 쉐이크 200ml 먹는다고 배가 엄청 막 부르겠습니까 원래 다이어트는 이렇게 하는거니까...

꿀팁☀️
처음 배달받고 쉐이크 입구에 덮혀있는 safe seal 뜯을 때 모조리 다 뜯어내는 것보다 1:4정도 남겨두고 뜯으면 15g 정량 맞추기 쉽습니다

보틀에 눈금이 없긴 때문에 따로 계량을 해서 따라 마셔야해요ㅜ 그래서 눈금잴 수있는 따른

쉐이크보틀 안에 들어가 있는 믹스 볼 같은 경유 윤활제가 묻어있어요 사용하시기 전에 연마제로 한번 닦고

다들 건강 챙기시구 다이어트도 화이팅하세요",5
" 출산 후 살이 너무 많이 쪄서 대체 어디서 부터 어떻게 빼기 시작해야할지 엄두가 안 나더라구요

그래도 다른 것보다는 영양소 챙겨가며 할 수 있는 쉐이크가 좋겠다 싶어 선택했어요
다른 브랜드들은 씹히는 느낌이 전혀 없어 쉐이크를 마셔도 씹는 만족도가 없어 계속 허기진 느낌을 지울 수 없다고들 하는데
이 제품은 씹는 즐거움까지 있다하여 선택했습니다
후기 꼼꼼히 살펴본 후 말차,곡물 맛 두 가지 선택해서 아침 저녁으로 먹으려고 구입했어요

아직 먹어 보진 못 했지만 말~


사진으로 봤던 것보다 더 사랑스러운 컬러감에 반했네요^^

가격대비 너무나 만족스럽습니다
스푼이 짧다는 후기가 있었는데 이전에 먹어보았던 허*라이프 스푼에 비해 손잡이가 아주아주 기네요~ 그래서 초반에는 안에 넣어둘 수 없어 보관은 불편하겠지만 뜨는데는 아주 용이할 것 같아요

먹고 건강하게 다이어트까지 성공해서 추가 후기 올려볼게요^^",5
" 우선 포장지 너무 귀여워서 시강 ㅋㅋ 쉐이크 통이 이렇게 예쁘게 디자인되어 있으니 거부감 없이 맛잇는 간식같은 첫인상이 남앗던 것 같아요.

❣️맛
진짜 다른 업체것들 많이 먹어봤는데 다 어설픈 맛이 어느정도 그냥 감수하고 먹어야지..하는 수준이였다면 이건 진짜 맛있는 제대로된 음료나 고퀄 쉐이크 맛이에요!! 곡물맛이랑 딸기맛 먹어봤는데 과하게 달지도 않아서 입맛에 맛고 곡물맛은 진짜 미숫가루 맛잇게 탄 맛인데 씹히는 것까지 있으니완전 고퀄..

❣️제형
우선 가루 입자가 먹을때 거슬리는 것 전혀 없이 부드럽기도 했고 섞으면 애초에 잘섞이는 타입이라 뭉치는거 절대 없었어요!! 안에 쉐이크 섞이게 하는 볼 들어있는데 없어도 딱히 잘 섞이는 느낌..애초에 가루 자체가 잘 풀리는 제형인것 같아요

❣️포만감
밥을 가득 먹었을 때처럼 미친 배부름은 아니지만 먹고 나면 더부룩함 없이 배고픔만 딱 가시게 해줘서 적당한 포만감과 함께 몸은 가벼운 느낌.. 이렇지 않고 식탐 줄여주는 느낌이에요!

❣️먹는팁
저는 아몬드브리즈 아예 안단 거랑 섞어서 먹는데 개인적으로 우유보다 칼로리도 절반이상으로 낮고 ... !! 그리고 우유랑 해봣자 칼로리 250정도니까 밤에 정 배고프면 한 번 더 야식삼아 먹는 것도 식욕 참는데 !!

굿 다먹기전에 다른맛 또 사먹어 볼거에용",5
" 365일 다이어터&유지어터에게 꼭 필요한 헬로잇츠 쉐이크베이비
#단백질쉐이크 #내돈내산 #인생쉐이크 #단.탄.지쉐이크

다들 다이어트 어떻게 하시나요?
다이어트는 절대 굶으면서 하면 안된다, 먹는 걸 조절하고 운동해야 한다고들 하잖아요! 저도 다이어트할 때 절대 굶으면 안된다고 생각해서 세끼 꼭꼭 챙겨 먹으면서 다이어트했었어요! 요새 다이어트 다시 하려는데 역시 쉽지 않네요... 운동만이라도 꾸준히 하려고 노력 중이에요
운동을하고나면 허기진배를 채워줄 무언가를 찾다가 만나게 된 쉐이크베이비
예전에 먹던 한들....
맛이없으면 먹지않고 유통기한이 지나서 버리는일이 많았어요
그래서 맛이 중요하기에 두가지 맛으로 구매해봤어요^^

체중조절을 위해 혹은 간편 아침식사로 대체가 가능한 영양균형이 맞추어진
체중조절용 조제식품 프로틴쉐이크
단백질보충제는 순수 단백질섭취를 위한 기타가공품, 체중증가와 단백질 섭취를 위한 기타가공품, 식사대용으로 섭취가 가능한 체중조절용 조제식품 등
영양구성에 따라 다양하게 나누어져있어요


쉐이크베이비 라인업도 마찬가지로 섭취 용도에 따라 식품 유형이 달라지는데
전 시즌 1 다이어트용으로 쉐이크 영양정보에는 탄수화물, 단백질, 지방이 모두 골고루 들어가있는 쉐이크에요

무조건 굶는 다이어트 혹은 원푸드 다이어트 시대는 이제 끝난거 아시죠?
스마트하게 섭취해서 건강하게 다이어트 하는 시대에요^^

저도 사람인지라 운동량이 줄었을때 식사량을 조절하지 못하면 바로 살이 찌고
술과 탄수화물 섭취가 늘어나면 눈바디가 티나요.....

하지만 그렇다고해서 관리의 끈을 놓는 순간 우리의 몸을 다시 관리하고
돌리는데 !!
그렇기 때문에 꾸준히 신체활동과 적절한 식이조절이 중요해요

매번 닭가슴살과 샐러드를 먹는것도 질리던 그때 만난 쉐이크베이비

식사대용으로 간단하고 ! 한끼를 먹어도
1일 1~2회 우유와 함께 간편히 섞어서 섭취하면 약 228kcal 저칼로리로 한끼 해결이 가능해요
쉐이크베이비는 일반 식사의 1/3로 한끼식사 권장칼로리가 약 700kcal인데 쉐이크베이비 1회로 분말이 120, 우유 120, 으로 총 약 240kcal이니까 하루 두번을 쉐이크베이비로 섭취한다면 일반식에 비해 무려 460cal을 덜 섭취하는 거죠!!

거기다가 맛은 말모~~~말모!!!
요
신세계 이렇게 맛있을수가없어요^^
전용보틀은 한손에 들어오는 사이즈로 400ml 까지 담을수있어요
플라스틱이라 들고다니기에도 가볍고 편하고 휴대하기좋아서 헬스장이나 외출할때 늘 가지고 다녀요^^ 쉐이크볼도 함께 동봉되어있는데 볼을 넣고 흔드니까 바닥에 뭉쳐있는 분말이 없도록 잘 풀어줘서 목넘김이 부드럽고 편해요


쉐이크베이비를 챙기면 굶은 다이어트와 달리,
절식 다이어트의 개념이라
우리몸에 필요한 영양소를 공급하되 불필요한 영양 과다 섭취를 줄여 쉐이크 외에는 일반식을 섭취하는 저한테는 한끼 정도 관리를 위한 양보인 셈이죠~

4종의 단백질, 11종의 미네랄과 아미노산이 있어 단백질 분해 및 흡수에 용이하고 다양한 부원료(혼합 유산균, 피쉬콜라겐, 히알루론산)로 건강관리까지 도움을 줘요

!
딸기, 초코, 곡물, 말차 , 피치요거트, 민트초코, 스윗콘플레이크맛

다양한 맛을 골라서 먹으면 질릴틈이 없이 다이어트를 꾸준히 할수있을것같아요 각 제품마다 들어간 알갱이는 다른데

초코맛은 카카오닙스를 비롯해 11종의 비타민&미네랄과 4종의 단백질, 무려 단백질은 9g으로 16%가 들어가있어요
싶어지는 매력:)

곡물맛은 현미,찹쌀,콩,보리,들깨 등 17곡의 미숫가루와 비타민, 미네랄,식이섬유 등 다양한 영양소가있어있고 그래놀라가 들어있어서 단순히 마셔서 넘기는게아니라 씹으면서 씹는 즐거움과 조금 속이 허전할수있는데 프로틴 쉐이크와 달리 포만감까지 주니까 섭취했다는 느낌이 커요 :)

굶은 다이어트는 요요가 오기 쉬운데 헬로잇츠 쉐이크 베이비는 절식다이어트 솔루션으로 엄선된 원료와 영양밸런스로 한끼 식사를 대신할수있어요
우리 함께 건강하게 다이어트 성공해봐요^^",5
" 정말 되네요...!!

작년 연말에 교통사고로 입원도 하고 이후 사고 후유증으로 온 허리 디스크 때문에 활동량이 줄어들어 체중이 점점 늘기 시작했을때, 코로나로 재택근무까지 시작하면서 정말 기하급수적으로 살이 찌기 시작했어요. 하나둘 맞는 옷이 없어지고, 무서워서 체중계에 올라가지 않은지도 몇달 되었을때 쉐이크베이비 환급 챌린지를 보고 밑져야 본전이라는 생각으로 주문을 해보았습니다.

환급챌린지 때문에 정말 오랜만에 체중을 잰거라 이미 올라갈대로 올라갔다고 생각했던 몸무게에서 또 한번 바뀌어버린 앞자리에 너무 충격을 받았던 저... 원래는 저녁만 쉐이크로 대신할 생각이었는데, 배송 온 날부터 아침, 저녁을 모두 쉐이크로 대체했습니다.

그 결과, 꼭 한달만에 “6.8키로” 감량했네요!!
아직 갈 길이 멀지만 !!

저는 허리 때문에 운동은 거의 하지 못 했고 쉐이크로 식사를 대체하는 식단만 했어요.
- 월~금: 아침 딸기맛 쉐이크, 점심 자유식, 저녁 초코맛 쉐이크
- 토요일: 나름의 치팅데이
- 일요일: 저녁 쉐이크(땡기는 맛으로)

마셨구요~ 250ml에 두 스푼을 타서 마셨습니다~ !
-딸기맛: 동결건조 딸기가 씹히는 상큼한 딸기우유맛
-초코맛: 카카오닙스가 쌉쌀하게 오독오독 씹히는 초콜릿맛

진짜 신기한게, 쉐이크 도전하기 전에도 다이어트 한답시고 저녁 대신 두유만 마셨던 적이 있거든요~
그때는 허기짐 때문인지 밤에 잠이 안 오는 바람에 매일 밤 불면증이 너무 힘들어서 금방 포기하고 실패했었어요ㅠㅠ 근데 이번에는 거기에 쉐이크 두스푼 더한 것뿐인데 마법같이 포만감&(맛으로 인한)만족감도 있고 잠도 잘 오더라구요?! 식사를 다이어트 식단으로 대체하는데서 오는 스트레스가 없어서 너무 신기했어요!

전 사고 전의 체중으로 돌아갈때까지 쉐이크베이비로 쭉 관리해보려고 합니다!!
여러분도 함께 해요~ 계시다면 어서 구매하세요~ 고민은 배송&감량을 늦출뿐이랍니다!! 강.력.추.천!!",5
" 먼저 초코맛은 제가 구입한 맛이에요!
초코초코한게 정말 맛있어요. 편의점에서 사먹는 초코우유랑 맛이 비슷해요. 두스푼이 1회 분량인데, 그렇게 넣고 우유나 물을 가득 채워서 쉑쉑해도 진하고 맛있어요.
쉐이크는 초코가 가장 무난하긴 하지만, 가끔 잘못사면 애매한 초코맛 나는 것들도 있잖아요. 준초코?? 그런맛?? 얘는 그런맛 아니고 정말 레일 초코맛이 나요.
카카오가 씹히는데, 얘는 씹으면 씁쓸해요. 그냥 씹어요. 그런데, 쉑쉑해두고 시간 좀 지나서 먹게되는날은 이 초코가 뿔어서 더 씁쓸해지니까, 쉑쉑해서 바로 드세욧! .

두번째로 곡물맛은 오곡라떼맛? 어르신 입맛들이 좋아하는 그런맛이에요. 미숫가루 좋아하고 흑임자 좋아하고 그런분들께는 찰떡인 맛일거에요. . 이게 가장 먼저 줄고 있어요. 튀밥 같은게 씹히는데, . 제일 잘 어울리는 조합인것 같아요. 곡물맛은 2+1으로 심지어 공짜로 받은 맛인데, 제일 맛있어서 또 킹받았어요. 느낌이 조금 다르긴 하지만, 미숫가루 대체품으로 이걸 드셔도 좋을것 같아요. 아 가끔 요런 종류의 맛을 먹으면 속 아프신 분들 있잖아요? 제 위도 한 예민하는데, 딱히 그런건 없었어요.

어차피 칼로리나 뭐 이런건 다 비슷하니까, .(철저한 제기준)
곡물>초코>딸기",5
